,Unnamed: 0,FLT,FLT_next,REG,ITY,NAT,PAX,DES,ORG,start_time,end_time,arrival,towing,departure,stand,f,start,end,CGMS,prev,next,UID,disrupted,prev_stand,prev_start,prev_end
118,118,CZ351,CZ351,B6303,A320,PAX,0.0,,CAN,2019-05-13 22:30:00,2019-05-13 23:59:00,1.0,0.0,0.0,C23,0.0,1356.0,1445.0,C17R,arr,tow,118,0,C23,1356.0,1445.0
119,119,CZ352,CZ352,B6683,A321,PAX,0.0,CAN,,2019-05-13 00:00:00,2019-05-13 08:00:00,1.0,0.0,1.0,D38,0.0,6.0,486.0,C17L,arr,dpt,119,0,D38,6.0,486.0
120,120,CZ353,CZ354,B1917,B738,PAX,0.0,CAN,CAN,2019-05-13 12:30:00,2019-05-13 13:30:00,1.0,0.0,1.0,C11,0.0,756.0,816.0,D35,arr,dpt,120,0,C11,756.0,816.0
121,121,CZ8489,CZ8490,B1803,A320,PAX,0.0,CAN,CAN,2019-05-13 03:05:00,2019-05-13 03:55:00,1.0,0.0,1.0,D46,0.0,191.0,241.0,C18,arr,dpt,121,0,D46,191.0,241.0
122,122,DL168,DL168,N1201P,B763,PAX,0.0,NRT,,2019-05-13 00:00:00,2019-05-13 05:45:00,1.0,0.0,1.0,D48,1.0,6.0,351.0,D36,arr,dpt,122,0,D48,6.0,351.0
123,123,DL169,DL169,N176DZ,B763,PAX,0.0,,NRT,2019-05-13 23:45:00,2019-05-13 23:59:00,1.0,0.0,0.0,D34,1.0,1431.0,1445.0,D36,arr,tow,123,0,D34,1431.0,1445.0
124,124,EK352,EK353,A6ECW,B77W,PAX,0.0,DXB,DXB,2019-05-13 08:50:00,2019-05-13 10:25:00,1.0,0.0,1.0,C13,1.0,536.0,631.0,C15,arr,dpt,124,0,C13,536.0,631.0
125,125,EK404,EK404,A6EQF,B77W,PAX,0.0,MEL,DXB,2019-05-13 20:55:00,2019-05-13 22:40:00,1.0,0.0,1.0,D44,1.0,1261.0,1366.0,C13,arr,dpt,125,0,D44,1261.0,1366.0
126,126,EK405,EK405,A6EQE,B77W,PAX,0.0,DXB,,2019-05-13 00:00:00,2019-05-13 01:40:00,1.0,0.0,1.0,C24,1.0,6.0,106.0,C15,arr,dpt,126,0,C24,6.0,106.0
127,127,EK405,EK405,A6ECU,B77W,PAX,0.0,,MEL,2019-05-13 23:50:00,2019-05-13 23:59:00,1.0,0.0,0.0,C22,1.0,1436.0,1445.0,C24,arr,tow,127,0,C22,1436.0,1445.0
128,128,EK432,EK432,A6ECV,B77W,PAX,0.0,BNE,DXB,2019-05-13 14:05:00,2019-05-13 15:35:00,1.0,0.0,1.0,C15,1.0,851.0,941.0,C15,arr,dpt,128,0,C15,851.0,941.0
129,129,EK433,EK433,A6ECT,B77W,PAX,0.0,DXB,BNE,2019-05-13 08:15:00,2019-05-13 09:40:00,1.0,0.0,1.0,C24,1.0,501.0,586.0,C13,arr,dpt,129,0,C24,501.0,586.0
130,130,EK9820,EK9820,A6EFO,B77X,CGO,0.0,HKG,DWC,2019-05-13 05:20:00,2019-05-13 06:55:00,1.0,0.0,1.0,508,1.0,326.0,421.0,603,arr,dpt,130,0,508,326.0,421.0
131,131,ET639,ET639,ETAOT,B788,PAX,0.0,ADD,KUL,2019-05-13 00:35:00,2019-05-13 02:00:00,1.0,0.0,1.0,D41,1.0,41.0,126.0,E5,arr,dpt,131,0,D41,41.0,126.0
132,132,EY470,EY473,A6ETN,B77W,PAX,0.0,AUH,AUH,2019-05-13 09:55:00,2019-05-13 20:10:00,1.0,0.0,1.0,F60,1.0,601.0,1216.0,F58,arr,dpt,132,0,F60,601.0,1216.0
133,133,FD351,FD350,HSCBJ,A20N,PAX,0.0,DMK,DMK,2019-05-13 20:05:00,2019-05-13 20:40:00,1.0,0.0,1.0,G6,0.0,1211.0,1246.0,G1,arr,dpt,133,0,G6,1211.0,1246.0
134,134,FD353,FD352,HSABF,A320,PAX,0.0,DMK,DMK,2019-05-13 21:40:00,2019-05-13 22:10:00,1.0,0.0,1.0,G13,0.0,1306.0,1336.0,G12,arr,dpt,134,0,G13,1306.0,1336.0
135,135,FD355,FD354,HSBBX,A20N,PAX,0.0,DMK,DMK,2019-05-13 16:35:00,2019-05-13 17:05:00,1.0,0.0,1.0,G19L,0.0,1001.0,1031.0,G12,arr,dpt,135,0,G19L,1001.0,1031.0
136,136,FD357,FD356,HSABO,A320,PAX,0.0,DMK,DMK,2019-05-13 14:05:00,2019-05-13 14:40:00,1.0,0.0,1.0,G13,0.0,851.0,886.0,G8,arr,dpt,136,0,G13,851.0,886.0
137,137,FD359,FD358,HSBBL,A320,PAX,0.0,DMK,DMK,2019-05-13 10:25:00,2019-05-13 10:55:00,1.0,0.0,1.0,G21R,0.0,631.0,661.0,G6,arr,dpt,137,0,G21R,631.0,661.0
138,138,FD376,FD377,HSABR,A320,PAX,0.0,HKT,HKT,2019-05-13 12:45:00,2019-05-13 13:15:00,1.0,0.0,1.0,G2,0.0,771.0,801.0,G2,arr,dpt,138,0,G2,771.0,801.0
139,139,FJ361,FJ360,DQFJP,A332,PAX,0.0,NAN,NAN,2019-05-13 18:00:00,2019-05-13 20:55:00,1.0,0.0,1.0,C23,1.0,1086.0,1261.0,D44,arr,dpt,139,0,C23,1086.0,1261.0
140,140,FX5311,FX5601,N864FD,B772,CGO,0.0,KIX,NRT,2019-05-13 01:35:00,2019-05-13 17:20:00,1.0,0.0,1.0,502,1.0,101.0,1046.0,611,arr,dpt,140,0,502,101.0,1046.0
141,141,FX5419,FX6024,N880FD,B772,CGO,0.0,CAN,CAN,2019-05-13 05:00:00,2019-05-13 21:35:00,1.0,0.0,1.0,512,1.0,306.0,1301.0,612,arr,dpt,141,0,512,306.0,1301.0
142,142,FX5601,FX5601,N104FE,B763,CGO,0.0,,PEN,2019-05-13 16:00:00,2019-05-13 23:59:00,1.0,0.0,0.0,514,1.0,966.0,1445.0,309,arr,tow,142,0,514,966.0,1445.0
143,143,GA834,GA835,PKGMV,B738,PAX,0.0,CGK,CGK,2019-05-13 16:35:00,2019-05-13 17:40:00,1.0,0.0,1.0,A9,0.0,1001.0,1066.0,B6,arr,dpt,143,0,A9,1001.0,1066.0
144,144,GA822,GA822,PKGMV,B738,PAX,0.0,,CGK,2019-05-13 23:30:00,2019-05-13 23:59:00,1.0,0.0,0.0,C1,0.0,1416.0,1445.0,305,arr,tow,144,0,C1,1416.0,1445.0
145,145,GA823,GA823,PKGMG,B738,PAX,0.0,CGK,,2019-05-13 00:00:00,2019-05-13 07:25:00,1.0,0.0,1.0,487,0.0,6.0,451.0,462R,arr,dpt,145,0,487,6.0,451.0
146,146,GA824,GA825,PKGNL,B738,PAX,0.0,CGK,CGK,2019-05-13 09:00:00,2019-05-13 10:00:00,1.0,0.0,1.0,B3,0.0,546.0,606.0,B6,arr,dpt,146,0,B3,546.0,606.0
147,147,GA828,GA829,PKGMZ,B738,PAX,0.0,CGK,CGK,2019-05-13 11:20:00,2019-05-13 12:20:00,1.0,0.0,1.0,A12,0.0,686.0,746.0,A11,arr,dpt,147,0,A12,686.0,746.0
148,148,GA838,GA839,PKGMZ,B738,PAX,0.0,CGK,CGK,2019-05-13 19:20:00,2019-05-13 20:20:00,1.0,0.0,1.0,A14,0.0,1166.0,1226.0,A17,arr,dpt,148,0,A14,1166.0,1226.0
149,149,GA832,GA833,PKGFJ,B738,PAX,0.0,CGK,CGK,2019-05-13 14:20:00,2019-05-13 15:20:00,1.0,0.0,1.0,A14,0.0,866.0,926.0,A16,arr,dpt,149,0,A14,866.0,926.0
150,150,GA836,GA837,PKGMS,B738,PAX,0.0,CGK,CGK,2019-05-13 17:45:00,2019-05-13 18:45:00,1.0,0.0,1.0,B3,0.0,1071.0,1131.0,B3,arr,dpt,150,0,B3,1071.0,1131.0
151,151,GA854,GA843,PKGNI,B738,PAX,0.0,DPS,SUB,2019-05-13 10:50:00,2019-05-13 11:50:00,1.0,0.0,1.0,B3,0.0,656.0,716.0,A3,arr,dpt,151,0,B3,656.0,716.0
152,152,GA842,GA855,PKGNI,B738,PAX,0.0,SUB,DPS,2019-05-13 18:25:00,2019-05-13 19:30:00,1.0,0.0,1.0,B6,0.0,1111.0,1176.0,A18,arr,dpt,152,0,B6,1111.0,1176.0
153,153,GX8967,GX8968,B306Q,A320,PAX,0.0,LHW,LHW,2019-05-13 01:45:00,2019-05-13 03:15:00,1.0,0.0,1.0,G12,0.0,111.0,201.0,G1,arr,dpt,153,0,G12,111.0,201.0
154,154,HO1605,HO1606,B207N,B789,PAX,0.0,PVG,PVG,2019-05-13 21:20:00,2019-05-13 22:35:00,1.0,0.0,1.0,G21,1.0,1286.0,1361.0,G20,arr,dpt,154,0,G21,1286.0,1361.0
155,155,ID7153,ID7154,PKLAT,A320,PAX,0.0,CGK,CGK,2019-05-13 10:30:00,2019-05-13 11:20:00,1.0,0.0,1.0,B7,0.0,636.0,686.0,A16,arr,dpt,155,0,B7,636.0,686.0
156,156,ID7157,ID7158,PKLAT,A320,PAX,0.0,CGK,CGK,2019-05-13 21:15:00,2019-05-13 22:05:00,1.0,0.0,1.0,B4,0.0,1281.0,1331.0,A18,arr,dpt,156,0,B4,1281.0,1331.0
157,157,IX486,IX485,VTAXT,B738,PAX,0.0,COK,COK,2019-05-13 19:30:00,2019-05-13 20:30:00,1.0,0.0,1.0,E27R,0.0,1176.0,1236.0,E1,arr,dpt,157,0,E27R,1176.0,1236.0
158,158,IX682,IX687,VTAYD,B738,PAX,0.0,MAA,TRZ,2019-05-13 01:15:00,2019-05-13 02:15:00,1.0,0.0,1.0,E20,0.0,81.0,141.0,E24R,arr,dpt,158,0,E20,81.0,141.0
159,159,IX688,IX681,VTAYD,B738,PAX,0.0,TRZ,MAA,2019-05-13 12:25:00,2019-05-13 13:25:00,1.0,0.0,1.0,E6,0.0,751.0,811.0,E24L,arr,dpt,159,0,E6,751.0,811.0
160,160,IX684,IX683,VTGHE,B738,PAX,0.0,IXM,IXM,2019-05-13 06:20:00,2019-05-13 10:45:00,1.0,0.0,1.0,E7,0.0,386.0,651.0,202L,arr,dpt,160,0,E7,386.0,651.0
161,161,JL035,JL712,JA706J,B772,PAX,0.0,NRT,HND,2019-05-13 06:15:00,2019-05-13 08:10:00,1.0,0.0,1.0,D46,1.0,381.0,496.0,C18,arr,dpt,161,0,D46,381.0,496.0
162,162,JL037,JL036,JA705J,B772,PAX,0.0,HND,HND,2019-05-13 17:35:00,2019-05-13 21:50:00,1.0,0.0,1.0,D47,1.0,1061.0,1316.0,D36,arr,dpt,162,0,D47,1061.0,1316.0
163,163,JL711,JL038,JA704J,B772,PAX,0.0,HND,NRT,2019-05-13 00:12:00,2019-05-13 01:50:00,1.0,0.0,1.0,D44,1.0,18.0,116.0,C24,arr,dpt,163,1,D44,26.0,116.0
164,164,JQ116,JQ117,VHVQK,A320,PAX,0.0,PER,PER,2019-05-13 00:10:00,2019-05-13 05:00:00,1.0,0.0,1.0,C25,0.0,16.0,306.0,D38,arr,dpt,164,0,C25,16.0,306.0
165,165,JT150,JT163,PKLPI,B739,PAX,0.0,CGK,CGK,2019-05-13 11:05:00,2019-05-13 12:00:00,1.0,0.0,1.0,A9,0.0,671.0,726.0,A12,arr,dpt,165,0,A9,671.0,726.0
166,166,JT162,JT157,PKLPI,B739,PAX,0.0,CGK,CGK,2019-05-13 16:30:00,2019-05-13 17:15:00,1.0,0.0,1.0,A14,0.0,996.0,1041.0,A18,arr,dpt,166,0,A14,996.0,1041.0
167,167,KE643,KE644,HL7533,B773,PAX,0.0,ICN,ICN,2019-05-13 19:55:00,2019-05-13 22:35:00,1.0,0.0,1.0,G19,1.0,1201.0,1361.0,G19,arr,dpt,167,0,G19,1201.0,1361.0
168,168,KE645,KE645,HL7784,B77W,PAX,0.0,,ICN,2019-05-13 23:50:00,2019-05-13 23:59:00,1.0,0.0,0.0,G19,1.0,1436.0,1445.0,G18,arr,tow,168,0,G19,1436.0,1445.0
169,169,KE646,KE646,HL8216,B77W,PAX,0.0,ICN,,2019-05-13 00:00:00,2019-05-13 01:13:00,1.0,0.0,1.0,G19,1.0,6.0,79.0,G18,arr,dpt,169,0,G19,6.0,79.0
170,170,KE647,KE648,HL7587,A333,PAX,0.0,ICN,ICN,2019-05-13 05:00:00,2019-05-13 11:00:00,1.0,0.0,1.0,G18,1.0,306.0,666.0,G19,arr,dpt,170,0,G18,306.0,666.0
171,171,KL835,KL835,PHBVA,B77W,PAX,0.0,DPS,AMS,2019-05-13 15:35:00,2019-05-13 16:50:00,1.0,0.0,1.0,C26,1.0,941.0,1016.0,D42,arr,dpt,171,0,C26,941.0,1016.0
172,172,KL836,KL836,PHBVA,B77W,PAX,0.0,,DPS,2019-05-13 23:15:00,2019-05-13 23:59:00,1.0,0.0,0.0,C24,1.0,1401.0,1445.0,D42,arr,tow,172,0,C24,1401.0,1445.0
173,173,KL836,KL836,PHBVK,B77W,PAX,0.0,AMS,,2019-05-13 00:00:00,2019-05-13 00:40:00,1.0,0.0,1.0,D32,1.0,6.0,46.0,D42,arr,dpt,173,0,D32,6.0,46.0
174,174,LD326,LD326,EIHEB,A333,CGO,0.0,HKG,,2019-05-13 00:00:00,2019-05-13 21:35:00,1.0,0.0,1.0,602,1.0,6.0,1301.0,601,arr,dpt,174,0,602,6.0,1301.0
175,175,LH778,LH779,DAIMA,A388,PAX,0.0,FRA,FRA,2019-05-13 16:15:00,2019-05-13 23:40:00,1.0,0.0,1.0,E11,1.0,981.0,1426.0,E8,arr,dpt,175,0,E11,981.0,1426.0
176,176,LH790,LH791,DAIXH,A359,PAX,0.0,MUC,MUC,2019-05-13 16:05:00,2019-05-13 23:25:00,1.0,0.0,1.0,E8,1.0,971.0,1411.0,E20,arr,dpt,176,0,E8,971.0,1411.0
177,177,LO068,LO068,SPLSD,B789,PAX,0.0,WAW,,2019-05-13 00:00:00,2019-05-13 00:11:00,1.0,0.0,1.0,D41,1.0,6.0,17.0,F54,arr,dpt,177,0,D41,6.0,17.0
178,178,LX176,LX177,HBJNA,B77W,PAX,0.0,ZRH,ZRH,2019-05-13 16:55:00,2019-05-13 23:30:00,1.0,0.0,1.0,F41,1.0,1021.0,1416.0,E4,arr,dpt,178,0,F41,1021.0,1416.0
179,179,MF851,MF866,B1969,B738,PAX,0.0,FOC,XMN,2019-05-13 14:05:00,2019-05-13 15:05:00,1.0,0.0,1.0,C16,0.0,851.0,911.0,C25,arr,dpt,179,0,C16,851.0,911.0
180,180,MF865,MF852,B5688,B738,PAX,0.0,XMN,FOC,2019-05-13 14:00:00,2019-05-13 15:00:00,1.0,0.0,1.0,D35,0.0,846.0,906.0,C16,arr,dpt,180,0,D35,846.0,906.0
181,181,MF855,MF855,B5533,B738,PAX,0.0,,XIY,2019-05-13 23:00:00,2019-05-13 23:59:00,1.0,0.0,0.0,C15,0.0,1386.0,1445.0,C18,arr,tow,181,0,C15,1386.0,1445.0
182,182,MF856,MF856,B5529,B738,PAX,0.0,XIY,,2019-05-13 00:00:00,2019-05-13 07:50:00,1.0,0.0,1.0,D30,0.0,6.0,476.0,C17R,arr,dpt,182,0,D30,6.0,476.0
183,183,MF873,MF873,B6485,B738,PAX,0.0,,DLC,2019-05-13 22:15:00,2019-05-13 23:59:00,1.0,0.0,0.0,D48,0.0,1341.0,1445.0,C25,arr,tow,183,0,D48,1341.0,1445.0
184,184,MF874,MF874,B1708,B738,PAX,0.0,DLC,,2019-05-13 00:00:00,2019-05-13 08:55:00,1.0,0.0,1.0,D42R,0.0,6.0,541.0,C19,arr,dpt,184,0,D42R,6.0,541.0
185,185,MH601,MH604,9MMLR,B738,PAX,0.0,KUL,KUL,2019-05-13 09:05:00,2019-05-13 09:55:00,1.0,0.0,1.0,F32,0.0,551.0,601.0,E3,arr,dpt,185,0,F32,551.0,601.0
186,186,MH609,MH602,9MMSA,B738,PAX,0.0,KUL,KUL,2019-05-13 00:00:00,2019-05-13 06:40:00,1.0,0.0,1.0,E24L,0.0,6.0,406.0,E27L,arr,dpt,186,0,E24L,6.0,406.0
187,187,MH603,MH606,9MMLE,B738,PAX,0.0,KUL,KUL,2019-05-13 12:55:00,2019-05-13 13:40:00,1.0,0.0,1.0,E28,0.0,781.0,826.0,F31,arr,dpt,187,0,E28,781.0,826.0
188,188,MH605,MH608,9MMLT,B738,PAX,0.0,KUL,KUL,2019-05-13 17:30:00,2019-05-13 18:10:00,1.0,0.0,1.0,E20,0.0,1056.0,1096.0,F59R,arr,dpt,188,0,E20,1056.0,1096.0
189,189,MH607,MH610,9MMXW,B738,PAX,0.0,KUL,KUL,2019-05-13 20:25:00,2019-05-13 21:15:00,1.0,0.0,1.0,E20,0.0,1231.0,1281.0,E2,arr,dpt,189,0,E20,1231.0,1281.0
190,190,MH611,MH614,9MFFF,B738,PAX,0.0,KUL,KUL,2019-05-13 10:15:00,2019-05-13 11:05:00,1.0,0.0,1.0,E27L,0.0,621.0,671.0,E8,arr,dpt,190,0,E27L,621.0,671.0
191,191,MH613,MH616,9MMLQ,B738,PAX,0.0,KUL,KUL,2019-05-13 18:25:00,2019-05-13 19:15:00,1.0,0.0,1.0,F54,0.0,1111.0,1161.0,E2,arr,dpt,191,0,F54,1111.0,1161.0
192,192,MH619,MH620,9MMSB,B738,PAX,0.0,KUL,KUL,2019-05-13 15:35:00,2019-05-13 16:35:00,1.0,0.0,1.0,F37,0.0,941.0,1001.0,F32,arr,dpt,192,0,F37,941.0,1001.0
193,193,MH623,MH624,9MMLJ,B738,PAX,0.0,KUL,KUL,2019-05-13 14:45:00,2019-05-13 15:35:00,1.0,0.0,1.0,E7,0.0,891.0,941.0,E1,arr,dpt,193,0,E7,891.0,941.0
194,194,MH627,MH628,9MMLH,B738,PAX,0.0,KUL,KUL,2019-05-13 11:25:00,2019-05-13 12:15:00,1.0,0.0,1.0,F54,0.0,691.0,741.0,F31,arr,dpt,194,0,F54,691.0,741.0
195,195,MH643,MH642,9MMXL,B738,PAX,0.0,KCH,KCH,2019-05-13 12:05:00,2019-05-13 12:50:00,1.0,0.0,1.0,F37,0.0,731.0,776.0,F30,arr,dpt,195,0,F37,731.0,776.0
196,196,MI102,MI102,9VSLM,A320,PAX,0.0,SRG,,2019-05-13 00:00:00,2019-05-13 08:30:00,1.0,0.0,1.0,F32,0.0,6.0,516.0,G6,arr,dpt,196,0,F32,6.0,516.0
197,197,MI101,MI518,9VSLM,A320,PAX,0.0,RGN,SRG,2019-05-13 13:20:00,2019-05-13 15:15:00,1.0,0.0,1.0,F37,0.0,806.0,921.0,F56L,arr,dpt,197,0,F37,806.0,921.0
198,198,MI519,MI519,9VSLM,A320,PAX,0.0,,RGN,2019-05-13 22:10:00,2019-05-13 23:59:00,1.0,0.0,0.0,E3,0.0,1336.0,1445.0,E1,arr,tow,198,0,E3,1336.0,1445.0
199,199,MI392,MI392,9VSLS,A320,PAX,0.0,BKI,,2019-05-13 00:00:00,2019-05-13 08:45:00,1.0,0.0,1.0,E6,0.0,6.0,531.0,G7,arr,dpt,199,0,E6,6.0,531.0
200,200,MI391,MI128,9VSLS,A320,PAX,0.0,LOP,BKI,2019-05-13 14:15:00,2019-05-13 15:45:00,1.0,0.0,1.0,E3,0.0,861.0,951.0,F36,arr,dpt,200,0,E3,861.0,951.0
201,201,MI127,MI127,9VSLS,A320,PAX,0.0,,LOP,2019-05-13 22:10:00,2019-05-13 23:59:00,1.0,0.0,0.0,E27R,0.0,1336.0,1445.0,E2,arr,tow,201,0,E27R,1336.0,1445.0
202,202,MI134,MI134,9VSLR,A320,PAX,0.0,BPN,,2019-05-13 00:00:00,2019-05-13 08:00:00,1.0,0.0,1.0,F52R,0.0,6.0,486.0,309,arr,dpt,202,0,F52R,6.0,486.0
203,203,MI133,MI224,9VSLR,A320,PAX,0.0,SUB,BPN,2019-05-13 13:25:00,2019-05-13 14:20:00,1.0,0.0,1.0,E24R,0.0,811.0,866.0,F32,arr,dpt,203,0,E24R,811.0,866.0
204,204,MI223,MI8902,9VSLR,A320,PAX,0.0,DMK,SUB,2019-05-13 19:55:00,2019-05-13 21:40:00,1.0,0.0,1.0,F56L,0.0,1201.0,1306.0,F59L,arr,dpt,204,0,F56L,1201.0,1306.0
205,205,MI467,MI142,9VMGA,B738,PAX,0.0,UPG,COK,2019-05-13 05:55:00,2019-05-13 07:55:00,1.0,0.0,1.0,F33,0.0,361.0,481.0,E2,arr,dpt,205,0,F33,361.0,481.0
206,206,MI141,MI756,9VMGA,B738,PAX,0.0,HKT,UPG,2019-05-13 14:45:00,2019-05-13 16:20:00,1.0,0.0,1.0,E20,0.0,891.0,986.0,E2,arr,dpt,206,0,E20,891.0,986.0
207,207,MI755,MI755,9VMGA,B738,PAX,0.0,,HKT,2019-05-13 20:40:00,2019-05-13 23:59:00,1.0,0.0,0.0,E24R,0.0,1246.0,1445.0,F32,arr,tow,207,0,E24R,1246.0,1445.0
208,208,MI937,MI152,9VMGF,B738,PAX,0.0,JOG,CTU,2019-05-13 04:10:00,2019-05-13 08:20:00,1.0,0.0,1.0,481,0.0,256.0,506.0,E27L,arr,dpt,208,0,481,256.0,506.0
209,209,MI151,MI196,9VMGF,B738,PAX,0.0,BDO,JOG,2019-05-13 13:50:00,2019-05-13 14:50:00,1.0,0.0,1.0,E6,0.0,836.0,896.0,F58,arr,dpt,209,0,E6,836.0,896.0
210,210,MI195,MI356,9VMGF,B738,PAX,0.0,PEN,BDO,2019-05-13 19:40:00,2019-05-13 20:15:00,1.0,0.0,1.0,F56R,0.0,1186.0,1221.0,F30,arr,dpt,210,0,F56R,1186.0,1221.0
211,211,MI355,MI355,9VMGF,B738,PAX,0.0,,PEN,2019-05-13 23:50:00,2019-05-13 23:59:00,1.0,0.0,0.0,F52R,0.0,1436.0,1445.0,E27R,arr,tow,211,0,F52R,1436.0,1445.0
212,212,MI413,MI176,9VMGH,B738,PAX,0.0,DPS,KTM,2019-05-13 03:35:00,2019-05-13 07:00:00,1.0,0.0,1.0,D41,0.0,221.0,426.0,F32,arr,dpt,212,0,D41,221.0,426.0
213,213,MI175,MI616,9VMGH,B738,PAX,0.0,REP,DPS,2019-05-13 13:00:00,2019-05-13 13:50:00,1.0,0.0,1.0,E4,0.0,786.0,836.0,E2,arr,dpt,213,0,E4,786.0,836.0
214,214,MI615,MI456,9VMGH,B738,PAX,0.0,CJB,REP,2019-05-13 19:15:00,2019-05-13 20:15:00,1.0,0.0,1.0,E24R,0.0,1161.0,1221.0,F59R,arr,dpt,214,0,E24R,1161.0,1221.0
215,215,MI868,MI868,9VMGG,B738,PAX,0.0,HIJ,,2019-05-13 00:00:00,2019-05-13 01:45:00,1.0,0.0,1.0,E27R,0.0,6.0,111.0,F59R,arr,dpt,215,0,E27R,6.0,111.0
216,216,MI867,MI226,9VMGG,B738,PAX,0.0,SUB,HIJ,2019-05-13 15:45:00,2019-05-13 16:30:00,1.0,0.0,1.0,E27L,0.0,951.0,996.0,F56L,arr,dpt,216,0,E27L,951.0,996.0
217,217,MI225,MI876,9VMGG,B738,PAX,0.0,PUS,SUB,2019-05-13 21:55:00,2019-05-13 23:15:00,1.0,0.0,1.0,F52R,0.0,1321.0,1401.0,E27R,arr,dpt,217,0,F52R,1321.0,1401.0
218,218,MI234,MI234,9VMGC,B738,PAX,0.0,KNO,,2019-05-13 00:00:00,2019-05-13 07:40:00,1.0,0.0,1.0,D40R,0.0,6.0,466.0,D42L,arr,dpt,218,0,D40R,6.0,466.0
219,219,MI233,MI936,9VMGC,B738,PAX,0.0,CTU,KNO,2019-05-13 11:05:00,2019-05-13 12:45:00,1.0,0.0,1.0,F30,0.0,671.0,771.0,E27R,arr,dpt,219,0,F30,671.0,771.0
220,220,MI935,MI935,9VMGC,B738,PAX,0.0,,CTU,2019-05-13 23:30:00,2019-05-13 23:59:00,1.0,0.0,0.0,E1,0.0,1416.0,1445.0,F30,arr,tow,220,0,E1,1416.0,1445.0
221,221,MI473,MI602,9VMGI,B738,PAX,0.0,PNH,HYD,2019-05-13 06:10:00,2019-05-13 07:40:00,1.0,0.0,1.0,E27R,0.0,376.0,466.0,F59R,arr,dpt,221,0,E27R,376.0,466.0
222,222,MI601,MI754,9VMGI,B738,PAX,0.0,HKT,PNH,2019-05-13 12:40:00,2019-05-13 13:20:00,1.0,0.0,1.0,F52R,0.0,766.0,806.0,F52R,arr,dpt,222,0,F52R,766.0,806.0
223,223,MI753,MI238,9VMGI,B738,PAX,0.0,KNO,HKT,2019-05-13 17:40:00,2019-05-13 19:00:00,1.0,0.0,1.0,E6,0.0,1066.0,1146.0,F30,arr,dpt,223,0,E6,1066.0,1146.0
224,224,MI237,MI237,9VMGI,B738,PAX,0.0,,KNO,2019-05-13 22:20:00,2019-05-13 23:59:00,1.0,0.0,0.0,F37,0.0,1346.0,1445.0,D40L,arr,tow,224,0,F37,1346.0,1445.0
225,225,MI320,MI320,9VMGJ,B738,PAX,0.0,KUL,,2019-05-13 00:00:00,2019-05-13 06:00:00,1.0,0.0,1.0,F56L,0.0,6.0,366.0,D40L,arr,dpt,225,0,F56L,6.0,366.0
226,226,MI319,MI274,9VMGJ,B738,PAX,0.0,MDC,KUL,2019-05-13 08:35:00,2019-05-13 09:25:00,1.0,0.0,1.0,F30,0.0,521.0,571.0,F33,arr,dpt,226,0,F30,521.0,571.0
227,227,MI468R,MI468R,9VMGJ,B738,CRW,0.0,,RTN,2019-05-13 21:00:00,2019-05-13 23:59:00,1.0,0.0,0.0,E7,0.0,1266.0,1445.0,E6,arr,tow,227,0,E7,1266.0,1445.0
228,228,MI322,MI322,9VMGM,B738,PAX,0.0,KUL,,2019-05-13 00:00:00,2019-05-13 07:10:00,1.0,0.0,1.0,F35L,0.0,6.0,436.0,F52L,arr,dpt,228,0,F35L,6.0,436.0
229,229,MI321,MI606,9VMGM,B738,PAX,0.0,PNH,KUL,2019-05-13 09:55:00,2019-05-13 12:10:00,1.0,0.0,1.0,E24R,0.0,601.0,736.0,F41,arr,dpt,229,0,E24R,601.0,736.0
230,230,MI605,MI803,9VMGM,B738,PAX,0.0,DRW,PNH,2019-05-13 17:10:00,2019-05-13 18:30:00,1.0,0.0,1.0,E7,0.0,1036.0,1116.0,F33,arr,dpt,230,0,E7,1036.0,1116.0
231,231,MI424,MI424,9VMGE,B738,PAX,0.0,BLR,,2019-05-13 00:00:00,2019-05-13 07:05:00,1.0,0.0,0.0,474,0.0,6.0,431.0,E24R,arr,tow,231,0,474,6.0,431.0
232,232,MI424,MI424,9VMGE,B738,PAX,0.0,BLR,,2019-05-13 07:05:00,2019-05-13 09:05:00,0.0,0.0,1.0,E24L,0.0,431.0,551.0,E24R,tow,dpt,232,0,E24L,431.0,551.0
233,233,MI423,MI342,9VMGE,B738,PAX,0.0,KUL,BLR,2019-05-13 19:00:00,2019-05-13 20:00:00,1.0,0.0,1.0,F37,0.0,1146.0,1206.0,F37,arr,dpt,233,0,F37,1146.0,1206.0
234,234,MI341,MI341,9VMGE,B738,PAX,0.0,,KUL,2019-05-13 22:40:00,2019-05-13 23:59:00,1.0,0.0,0.0,E12,0.0,1366.0,1445.0,D41,arr,tow,234,0,E12,1366.0,1445.0
235,235,MI346,MI346,9VMGL,B738,PAX,0.0,PEN,,2019-05-13 00:00:00,2019-05-13 08:05:00,1.0,0.0,1.0,F35R,0.0,6.0,491.0,E24L,arr,dpt,235,0,F35R,6.0,491.0
236,236,MI345,MI561,9VMGL,B738,PAX,0.0,CEB,PEN,2019-05-13 11:40:00,2019-05-13 12:35:00,1.0,0.0,1.0,E26,0.0,706.0,761.0,F34,arr,dpt,236,0,E26,706.0,761.0
